place_code,date,mankai_date,kaika_date,meter,ft,tavg,tmin,tmax,tavg_f,tmin_f,tmax_f,prcp,pcp_in
39370015,4/5/24,3/25/24,3/14/24,200,60.96,,,,32,32,32,,0
39370010,4/5/24,3/27/24,3/19/24,200,60.96,17,14.9,19.1,62.6,58.82,66.38,0,0
40370001,4/5/24,3/28/24,3/22/24,200,60.96,13.9,8.7,19.6,57.02,47.66,67.28,0,0
40370002,4/5/24,3/30/24,3/24/24,200,60.96,15.3,13.7,17.2,59.54,56.66,62.96,0,0
40370003,4/5/24,3/28/24,3/21/24,200,60.96,15.8,13,19,60.44,55.4,66.2,0,0
40370004,4/5/24,3/31/24,3/25/24,200,60.96,13.9,12,17,57.02,53.6,62.6,0,0
40370005,4/5/24,3/27/24,3/22/24,200,60.96,13.9,8.7,19.6,57.02,47.66,67.28,0,0
40370008,4/5/24,4/2/24,3/28/24,200,60.96,14.7,9.9,18.8,58.46,49.82,65.84,0,0
40370028,4/5/24,3/30/24,3/23/24,200,60.96,13.9,8.7,19.6,57.02,47.66,67.28,0,0
40370010,4/5/24,3/25/24,3/21/24,200,60.96,14.6,11.3,20,58.28,52.34,68,0,0
40370013,4/5/24,3/24/24,3/19/24,200,60.96,14.7,11.1,19.6,58.46,51.98,67.28,0,0
40370019,4/5/24,3/30/24,3/20/24,200,60.96,15.5,12,20,59.9,53.6,68,0,0
40370021,4/5/24,3/29/24,3/24/24,200,60.96,15.5,12,20,59.9,53.6,68,0,0
40370022,4/5/24,3/29/24,3/23/24,200,60.96,15.5,12,20,59.9,53.6,68,0,0
40370023,4/5/24,3/29/24,3/24/24,200,60.96,15.5,12,20,59.9,53.6,68,0,0
40370024,4/5/24,3/29/24,3/23/24,200,60.96,15.5,12,20,59.9,53.6,68,0,0
40370025,4/5/24,3/28/24,3/22/24,200,60.96,14.7,11.1,19.6,58.46,51.98,67.28,0,0
40370020,4/5/24,3/30/24,3/23/24,200,60.96,15.3,13.7,17.2,59.54,56.66,62.96,0,0
40370031,4/5/24,3/30/24,3/25/24,200,60.96,14.3,12.3,17.3,57.74,54.14,63.14,0,0
40370032,4/5/24,3/26/24,3/19/24,200,60.96,15.8,13,19,60.44,55.4,66.2,0,0
40370033,4/5/24,3/29/24,3/23/24,200,60.96,14.7,11.1,19.6,58.46,51.98,67.28,0,0
40370034,4/5/24,3/30/24,3/24/24,200,60.96,15.5,12,20,59.9,53.6,68,0,0
40370035,4/5/24,3/30/24,3/26/24,200,60.96,13.9,8.7,19.6,57.02,47.66,67.28,0,0
40370007,4/5/24,3/30/24,3/23/24,200,60.96,13.9,8.7,19.6,57.02,47.66,67.28,0,0
40370026,4/5/24,4/1/24,3/26/24,200,60.96,13.9,12,17,57.02,53.6,62.6,0,0
40370015,4/5/24,3/30/24,3/24/24,200,60.96,15.5,12,20,59.9,53.6,68,0,0
40370006,4/5/24,4/3/24,3/28/24,200,60.96,14.7,9.9,18.8,58.46,49.82,65.84,0,0
40370011,4/5/24,3/31/24,3/25/24,200,60.96,13.9,12,17,57.02,53.6,62.6,0,0
40370027,4/5/24,4/2/24,3/28/24,200,60.96,14.7,9.9,18.8,58.46,49.82,65.84,0,0
40370009,4/5/24,3/30/24,3/24/24,200,60.96,15.3,13.7,17.2,59.54,56.66,62.96,0,0
41370001,4/5/24,3/27/24,3/19/24,200,60.96,16.4,11.6,21.4,61.52,52.88,70.52,0,0
41370002,4/5/24,3/27/24,3/20/24,200,60.96,15.8,13,19,60.44,55.4,66.2,0,0
41370004,4/5/24,3/30/24,3/23/24,200,60.96,16.4,11.6,21.4,61.52,52.88,70.52,0,0
41370005,4/5/24,3/30/24,3/23/24,200,60.96,,,,32,32,32,,0
41370006,4/5/24,3/27/24,3/23/24,200,60.96,14.7,11.1,19.6,58.46,51.98,67.28,0,0
41370007,4/5/24,3/29/24,3/22/24,200,60.96,16,12,19,60.8,53.6,66.2,1.1,0.04330711
41370009,4/5/24,3/30/24,3/23/24,200,60.96,14.5,14,16,58.1,57.2,60.8,0,0
41370010,4/5/24,3/28/24,3/21/24,200,60.96,16.4,11.6,21.4,61.52,52.88,70.52,0,0
41370012,4/5/24,3/28/24,3/22/24,200,60.96,14.7,11.1,19.6,58.46,51.98,67.28,0,0
41370013,4/5/24,3/26/24,3/18/24,200,60.96,15.8,13,19,60.44,55.4,66.2,0,0
42370001,4/5/24,4/1/24,3/24/24,200,60.96,16,12,19,60.8,53.6,66.2,1.1,0.04330711
42370002,4/5/24,3/30/24,3/23/24,200,60.96,16,12,19,60.8,53.6,66.2,1.1,0.04330711
42370003,4/5/24,3/29/24,3/22/24,200,60.96,16.6,14.9,20.9,61.88,58.82,69.62,2,0.0787402
42370004,4/5/24,4/1/24,3/23/24,200,60.96,13.9,13.6,16.7,57.02,56.48,62.06,0,0
42370005,4/5/24,3/29/24,3/21/24,200,60.96,13.9,13.6,16.7,57.02,56.48,62.06,0,0
42370007,4/5/24,3/28/24,3/20/24,200,60.96,16,12,19,60.8,53.6,66.2,1.1,0.04330711
42370010,4/5/24,3/31/24,3/24/24,200,60.96,,,,32,32,32,,0
42370011,4/5/24,3/25/24,3/18/24,200,60.96,15.5,13.1,18.1,59.9,55.58,64.58,1.6,0.06299216
42370006,4/5/24,3/31/24,3/25/24,200,60.96,15.5,13.1,18.1,59.9,55.58,64.58,1.6,0.06299216
42370009,4/5/24,3/27/24,3/22/24,200,60.96,16.6,14.9,20.9,61.88,58.82,69.62,2,0.0787402
43370001,4/5/24,3/18/24,3/6/24,200,60.96,16.9,14.8,21,62.42,58.64,69.8,2.5,0.09842525
43370002,4/5/24,3/26/24,3/21/24,200,60.96,16.6,14.4,20.2,61.88,57.92,68.36,4.1,0.16141741
43370019,4/5/24,3/27/24,3/20/24,200,60.96,16.6,14.9,20.9,61.88,58.82,69.62,2,0.0787402
43370005,4/5/24,3/26/24,3/20/24,200,60.96,16.6,14.9,20.9,61.88,58.82,69.62,2,0.0787402
43370006,4/5/24,3/29/24,3/22/24,200,60.96,16.6,14.9,20.9,61.88,58.82,69.62,2,0.0787402
43370007,4/5/24,3/25/24,3/18/24,200,60.96,15.3,13,19,59.54,55.4,66.2,1.7,0.06692917
43370008,4/5/24,3/19/24,3/11/24,200,60.96,16.9,14.8,21,62.42,58.64,69.8,2.5,0.09842525
43370010,4/5/24,3/27/24,3/19/24,200,60.96,16.6,14.9,20.9,61.88,58.82,69.62,2,0.0787402
43370015,4/5/24,3/28/24,3/20/24,200,60.96,15.3,13,19,59.54,55.4,66.2,1.7,0.06692917
43370013,4/5/24,3/28/24,3/20/24,200,60.96,15.8,13,19,60.44,55.4,66.2,0,0
43370017,4/5/24,3/26/24,3/19/24,200,60.96,16.6,14.9,20.9,61.88,58.82,69.62,2,0.0787402
43370018,4/5/24,3/26/24,3/20/24,200,60.96,16.6,14.9,20.9,61.88,58.82,69.62,2,0.0787402
44370001,4/5/24,3/29/24,3/22/24,200,60.96,,,,32,32,32,,0
44370002,4/5/24,3/31/24,3/25/24,200,60.96,14.7,13.1,15.5,58.46,55.58,59.9,0.2,0.00787402
44370015,4/5/24,3/29/24,3/22/24,200,60.96,13.4,11.6,15,56.12,52.88,59,0,0
44370009,4/5/24,3/26/24,3/17/24,200,60.96,14.6,11.3,20,58.28,52.34,68,0,0
44370013,4/5/24,3/29/24,3/23/24,200,60.96,14.7,13.1,15.5,58.46,55.58,59.9,0.2,0.00787402
44370012,4/5/24,4/1/24,3/24/24,200,60.96,14.7,13.1,15.5,58.46,55.58,59.9,0.2,0.00787402
44370004,4/5/24,3/31/24,3/23/24,200,60.96,14.7,13.1,15.5,58.46,55.58,59.9,0.2,0.00787402
44370007,4/5/24,3/31/24,3/23/24,200,60.96,14.7,13.1,15.5,58.46,55.58,59.9,0.2,0.00787402
44370011,4/5/24,3/31/24,3/23/24,200,60.96,14.7,13.1,15.5,58.46,55.58,59.9,0.2,0.00787402
45370002,4/5/24,3/25/24,3/18/24,200,60.96,15.2,14.4,17.4,59.36,57.92,63.32,6.1,0.24015761
45370003,4/5/24,3/29/24,3/23/24,200,60.96,16.2,14.9,17.3,61.16,58.82,63.14,7.9,0.31102379
45370008,4/5/24,3/29/24,3/23/24,200,60.96,16.4,15.2,17.7,61.52,59.36,63.86,4.8,0.18897648
45370009,4/5/24,3/30/24,3/24/24,200,60.96,16.4,15.2,17.7,61.52,59.36,63.86,4.8,0.18897648
45370013,4/5/24,3/25/24,3/18/24,200,60.96,16.1,15.3,17.3,60.98,59.54,63.14,8.1,0.31889781
45370011,4/5/24,3/24/24,3/16/24,200,60.96,,,,32,32,32,,0
45370015,4/5/24,3/25/24,3/18/24,200,60.96,15.2,14.4,17.4,59.36,57.92,63.32,6.1,0.24015761
45370014,4/5/24,3/29/24,3/23/24,200,60.96,14.8,14.6,16.1,58.64,58.28,60.98,2,0.0787402
45370017,4/5/24,3/26/24,3/19/24,200,60.96,16.4,15.2,17.7,61.52,59.36,63.86,4.8,0.18897648
45370018,4/5/24,3/29/24,3/23/24,200,60.96,16.4,15.2,17.7,61.52,59.36,63.86,4.8,0.18897648
45370019,4/5/24,3/28/24,3/22/24,200,60.96,14.8,14.6,16.1,58.64,58.28,60.98,2,0.0787402
45370007,4/5/24,3/29/24,3/24/24,200,60.96,16.1,15.3,17.3,60.98,59.54,63.14,8.1,0.31889781
45370006,4/5/24,3/29/24,3/23/24,200,60.96,16.1,15.3,17.3,60.98,59.54,63.14,8.1,0.31889781
46370002,4/5/24,3/26/24,3/18/24,200,60.96,16.3,14.5,18.3,61.34,58.1,64.94,6.6,0.25984266
46370004,4/5/24,3/23/24,3/13/24,200,60.96,16.9,14.8,21,62.42,58.64,69.8,2.5,0.09842525
46370005,4/5/24,3/23/24,3/14/24,200,60.96,15.3,13.2,18,59.54,55.76,64.4,3.9,0.15354339
46370006,4/5/24,3/25/24,3/17/24,200,60.96,15.3,13.2,18,59.54,55.76,64.4,3.9,0.15354339
46370007,4/5/24,3/25/24,3/15/24,200,60.96,16.3,14.5,18.3,61.34,58.1,64.94,6.6,0.25984266
46370013,4/5/24,3/26/24,3/18/24,200,60.96,15.3,13.2,18,59.54,55.76,64.4,3.9,0.15354339
46370014,4/5/24,3/23/24,3/16/24,200,60.96,15.3,13.2,18,59.54,55.76,64.4,3.9,0.15354339
46370017,4/5/24,3/26/24,3/18/24,200,60.96,16.3,14.5,18.3,61.34,58.1,64.94,6.6,0.25984266
46370019,4/5/24,3/28/24,3/18/24,200,60.96,17.2,15.9,19.1,62.96,60.62,66.38,9.9,0.38976399
46370016,4/5/24,3/21/24,3/12/24,200,60.96,16.6,14.4,20.2,61.88,57.92,68.36,4.1,0.16141741
46370018,4/5/24,3/21/24,3/14/24,200,60.96,15.3,13.2,18,59.54,55.76,64.4,3.9,0.15354339
46370001,4/5/24,4/2/24,3/24/24,200,60.96,17.8,17,19,64.04,62.6,66.2,5.4,0.21259854
46370012,4/5/24,3/28/24,3/22/24,200,60.96,17.8,17,19,64.04,62.6,66.2,5.4,0.21259854
1370053,4/6/24,5/8/24,5/3/24,44,13.4112,8.7,1.9,14,47.66,35.42,57.2,0,0
1370022,4/6/24,4/28/24,4/24/24,59,17.9832,8.5,3.7,13.5,47.3,38.66,56.3,0,0
1370024,4/6/24,5/3/24,4/29/24,50,15.24,8.5,3.7,13.5,47.3,38.66,56.3,0,0
1370028,4/6/24,5/6/24,4/30/24,52,15.8496,8.3,3.7,13.4,46.94,38.66,56.12,0,0
1370029,4/6/24,5/4/24,5/1/24,52,15.8496,,,,32,32,32,,0
1370030,4/6/24,5/10/24,5/4/24,55,16.764,8.7,2.2,15.8,47.66,35.96,60.44,0,0
1370032,4/6/24,5/5/24,4/30/24,47,14.3256,6.8,-1.9,14,44.24,28.58,57.2,0,0
1370041,4/6/24,5/8/24,4/30/24,52,15.8496,7.3,2.9,12,45.14,37.22,53.6,0,0
1370046,4/6/24,5/7/24,5/1/24,51,15.5448,,,,32,32,32,,0
1370055,4/6/24,5/3/24,4/28/24,52,15.8496,,,,32,32,32,,0
1370057,4/6/24,4/27/24,4/23/24,60,18.288,8.5,3.7,13.5,47.3,38.66,56.3,0,0
1370061,4/6/24,5/14/24,5/10/24,42,12.8016,7.3,2.9,12,45.14,37.22,53.6,0,0
1370017,4/6/24,5/7/24,4/29/24,48,14.6304,8.1,5,14.7,46.58,41,58.46,0,0
1370056,4/6/24,5/4/24,4/29/24,51,15.5448,8.5,3.7,13.5,47.3,38.66,56.3,0,0
1370010,4/6/24,5/2/24,4/29/24,48,14.6304,5.3,-2.1,13.9,41.54,28.22,57.02,0,0
1370015,4/6/24,4/30/24,4/27/24,49,14.9352,9.1,4.6,14.6,48.38,40.28,58.28,0,0
2370001,4/6/24,4/21/24,4/16/24,69,21.0312,5.6,-3.6,15,42.08,25.52,59,0,0
2370002,4/6/24,4/19/24,4/14/24,74,22.5552,10.8,-0.2,15.7,51.44,31.64,60.26,0,0
2370013,4/6/24,4/19/24,4/15/24,73,22.2504,7.5,-1,13,45.5,30.2,55.4,0,0
2370004,4/6/24,4/21/24,4/17/24,70,21.336,7.5,1.8,12.1,45.5,35.24,53.78,0,0
2370005,4/6/24,4/20/24,4/15/24,74,22.5552,8.5,0.6,14.4,47.3,33.08,57.92,0,0
2370016,4/6/24,4/21/24,4/17/24,66,20.1168,5.6,-3.6,15,42.08,25.52,59,0,0
2370015,4/6/24,4/26/24,4/21/24,62,18.8976,8.7,-1.4,16.2,47.66,29.48,61.16,0,0
2370020,4/6/24,4/22/24,4/20/24,62,18.8976,7.5,-1,13,45.5,30.2,55.4,0,0
2370007,4/6/24,4/20/24,4/16/24,70,21.336,8.5,0.6,14.4,47.3,33.08,57.92,0,0
2370008,4/6/24,4/19/24,4/14/24,74,22.5552,8.5,0.6,14.4,47.3,33.08,57.92,0,0
2370009,4/6/24,4/25/24,4/20/24,67,20.4216,7.5,-1,13,45.5,30.2,55.4,0,0
2370010,4/6/24,4/20/24,4/15/24,73,22.2504,7.5,1.8,12.1,45.5,35.24,53.78,0,0
2370018,4/6/24,4/22/24,4/17/24,68,20.7264,5.6,-3.6,15,42.08,25.52,59,0,0
2370011,4/6/24,4/21/24,4/16/24,68,20.7264,5.6,-3.6,15,42.08,25.52,59,0,0
2370012,4/6/24,4/24/24,4/18/24,66,20.1168,7.5,1.8,12.1,45.5,35.24,53.78,0,0
2370017,4/6/24,4/24/24,4/19/24,62,18.8976,5.6,-3.6,15,42.08,25.52,59,0,0
3370019,4/6/24,4/13/24,4/9/24,92,28.0416,12.1,3.8,14.4,53.78,38.84,57.92,0.5,0.01968505
3370003,4/6/24,4/13/24,4/7/24,95,28.956,12.1,3.8,14.4,53.78,38.84,57.92,0.5,0.01968505
3370004,4/6/24,4/24/24,4/18/24,69,21.0312,12.1,3.8,14.4,53.78,38.84,57.92,0.5,0.01968505
3370020,4/6/24,4/21/24,4/16/24,73,22.2504,,,,32,32,32,,0
3370021,4/6/24,4/14/24,4/9/24,90,27.432,,,,32,32,32,,0
3370024,4/6/24,4/14/24,4/9/24,89,27.1272,,,,32,32,32,,0
3370027,4/6/24,4/16/24,4/11/24,85,25.908,,,,32,32,32,,0
3370028,4/6/24,4/23/24,4/17/24,70,21.336,9.6,2.4,16.6,49.28,36.32,61.88,0,0
3370006,4/6/24,4/16/24,4/10/24,86,26.2128,,,,32,32,32,,0
3370007,4/6/24,4/13/24,4/8/24,93,28.3464,,,,32,32,32,,0
3370008,4/6/24,4/13/24,4/8/24,91,27.7368,,,,32,32,32,,0
3370009,4/6/24,4/11/24,4/5/24,114,34.7472,9.3,-0.3,18,48.74,31.46,64.4,0,0
3370010,4/6/24,4/17/24,4/11/24,85,25.908,9.3,-0.3,18,48.74,31.46,64.4,0,0
3370011,4/6/24,4/21/24,4/15/24,74,22.5552,9.3,-0.3,18,48.74,31.46,64.4,0,0
3370012,4/6/24,4/22/24,4/17/24,70,21.336,9.3,-0.3,18,48.74,31.46,64.4,0,0
3370014,4/6/24,4/17/24,4/11/24,83,25.2984,9.6,2.4,16.6,49.28,36.32,61.88,0,0
3370015,4/6/24,4/18/24,4/13/24,78,23.7744,9.6,2.4,16.6,49.28,36.32,61.88,0,0
3370016,4/6/24,4/26/24,4/23/24,61,18.5928,9.6,2.4,16.6,49.28,36.32,61.88,0,0
3370022,4/6/24,4/27/24,4/23/24,58,17.6784,9.6,2.4,16.6,49.28,36.32,61.88,0,0
3370018,4/6/24,4/22/24,4/17/24,69,21.0312,,,,32,32,32,,0
3370029,4/6/24,4/21/24,4/17/24,68,20.7264,8.5,0.6,14.4,47.3,33.08,57.92,0,0
3370001,4/6/24,4/21/24,4/16/24,76,23.1648,12.1,3.8,14.4,53.78,38.84,57.92,0.5,0.01968505
3370005,4/6/24,4/16/24,4/10/24,86,26.2128,,,,32,32,32,,0
3370025,4/6/24,4/13/24,4/6/24,97,29.5656,,,,32,32,32,,0
3370013,4/6/24,4/20/24,4/15/24,74,22.5552,9.3,-0.3,18,48.74,31.46,64.4,0,0
4370002,4/6/24,4/11/24,4/8/24,94,28.6512,11.3,7.8,14.3,52.34,46.04,57.74,3,0.1181103
4370003,4/6/24,4/11/24,4/7/24,94,28.6512,11.3,7.8,14.3,52.34,46.04,57.74,3,0.1181103
4370021,4/6/24,4/16/24,4/12/24,82,24.9936,,,,32,32,32,,0
4370023,4/6/24,4/8/24,4/4/24,140,42.672,11.3,7.8,14.3,52.34,46.04,57.74,3,0.1181103
4370028,4/6/24,4/9/24,4/5/24,117,35.6616,11,4.6,14.8,51.8,40.28,58.64,2.3,0.09055123
4370006,4/6/24,4/7/24,4/1/24,177,53.9496,10.1,6.7,13,50.18,44.06,55.4,4.3,0.16929143
4370007,4/6/24,4/7/24,4/2/24,173,52.7304,10.1,6.7,13,50.18,44.06,55.4,4.3,0.16929143
4370008,4/6/24,4/7/24,4/2/24,167,50.9016,10.1,6.7,13,50.18,44.06,55.4,4.3,0.16929143
4370010,4/6/24,4/15/24,4/9/24,90,27.432,10.6,4.8,15.1,51.08,40.64,59.18,2.8,0.11023628
4370012,4/6/24,4/9/24,4/3/24,138,42.0624,11.9,4.2,13.7,53.42,39.56,56.66,0.5,0.01968505
4370013,4/6/24,4/11/24,4/5/24,103,31.3944,11.9,4.2,13.7,53.42,39.56,56.66,0.5,0.01968505
4370014,4/6/24,4/10/24,4/4/24,131,39.9288,11,4.6,14.8,51.8,40.28,58.64,2.3,0.09055123
4370024,4/6/24,4/9/24,4/3/24,149,45.4152,11.3,7.8,14.3,52.34,46.04,57.74,3,0.1181103
4370025,4/6/24,4/11/24,4/6/24,97,29.5656,11.3,7.8,14.3,52.34,46.04,57.74,3,0.1181103
4370026,4/6/24,4/16/24,4/11/24,85,25.908,11.3,7.8,14.3,52.34,46.04,57.74,3,0.1181103
4370029,4/6/24,4/11/24,4/8/24,93,28.3464,11.9,4.2,13.7,53.42,39.56,56.66,0.5,0.01968505
4370018,4/6/24,4/11/24,4/7/24,95,28.956,11,4.6,14.8,51.8,40.28,58.64,2.3,0.09055123
4370001,4/6/24,4/11/24,4/6/24,98,29.8704,11.9,4.2,13.7,53.42,39.56,56.66,0.5,0.01968505
4370027,4/6/24,4/14/24,4/10/24,88,26.8224,12.1,3.8,14.4,53.78,38.84,57.92,0.5,0.01968505
4370009,4/6/24,4/8/24,4/5/24,131,39.9288,10.6,4.8,15.1,51.08,40.64,59.18,2.8,0.11023628
4370016,4/6/24,4/12/24,4/8/24,95,28.956,11,4.6,14.8,51.8,40.28,58.64,2.3,0.09055123
4370005,4/6/24,4/18/24,4/10/24,88,26.8224,12.1,3.8,14.4,53.78,38.84,57.92,0.5,0.01968505
4370015,4/6/24,4/12/24,4/7/24,95,28.956,11,4.6,14.8,51.8,40.28,58.64,2.3,0.09055123
4370011,4/6/24,4/12/24,4/8/24,94,28.6512,11,4.6,14.8,51.8,40.28,58.64,2.3,0.09055123
5370001,4/6/24,4/22/24,4/18/24,66,20.1168,,,,32,32,32,,0
5370002,4/6/24,4/21/24,4/17/24,67,20.4216,,,,32,32,32,,0
5370003,4/6/24,4/26/24,4/22/24,60,18.288,7.2,-2.1,17,44.96,28.22,62.6,0,0
5370006,4/6/24,5/1/24,4/25/24,55,16.764,,,,32,32,32,,0
5370007,4/6/24,4/18/24,4/13/24,79,24.0792,8.8,0.7,15.8,47.84,33.26,60.44,0,0
5370023,4/6/24,4/23/24,4/17/24,69,21.0312,7.2,-2.1,17,44.96,28.22,62.6,0,0
5370021,4/6/24,4/18/24,4/14/24,77,23.4696,7.2,-2.1,17,44.96,28.22,62.6,0,0
5370026,4/6/24,4/15/24,4/10/24,88,26.8224,7.2,-2.1,17,44.96,28.22,62.6,0,0
5370027,4/6/24,4/22/24,4/19/24,64,19.5072,7.2,-2.1,17,44.96,28.22,62.6,0,0
5370028,4/6/24,4/19/24,4/16/24,73,22.2504,7.8,0.3,13.9,46.04,32.54,57.02,0,0
5370010,4/6/24,4/18/24,4/13/24,77,23.4696,,,,32,32,32,,0
5370011,4/6/24,4/19/24,4/14/24,76,23.1648,,,,32,32,32,,0
5370012,4/6/24,4/18/24,4/12/24,79,24.0792,,,,32,32,32,,0
5370013,4/6/24,4/18/24,4/14/24,77,23.4696,7.8,0.3,13.9,46.04,32.54,57.02,0,0
5370014,4/6/24,4/22/24,4/18/24,67,20.4216,7.2,-2.1,17,44.96,28.22,62.6,0,0
5370015,4/6/24,4/15/24,4/10/24,87,26.5176,,,,32,32,32,,0
5370016,4/6/24,4/14/24,4/10/24,85,25.908,9.4,2.6,16,48.92,36.68,60.8,0,0
5370017,4/6/24,4/20/24,4/16/24,69,21.0312,9.4,2.6,16,48.92,36.68,60.8,0,0
5370018,4/6/24,4/21/24,4/17/24,68,20.7264,9.4,2.6,16,48.92,36.68,60.8,0,0
5370020,4/6/24,4/22/24,4/17/24,68,20.7264,7.8,0.3,13.9,46.04,32.54,57.02,0,0
6370001,4/6/24,4/15/24,4/9/24,89,27.1272,10.1,1.7,19,50.18,35.06,66.2,0,0
6370002,4/6/24,4/16/24,4/10/24,88,26.8224,10.1,1.7,19,50.18,35.06,66.2,0,0
6370003,4/6/24,4/16/24,4/11/24,84,25.6032,13.9,3.8,20,57.02,38.84,68,0,0
6370021,4/6/24,4/14/24,4/11/24,83,25.2984,13.9,3.8,20,57.02,38.84,68,0,0
6370022,4/6/24,4/14/24,4/9/24,89,27.1272,13.9,3.8,20,57.02,38.84,68,0,0
6370025,4/6/24,4/17/24,4/13/24,79,24.0792,13.9,3.8,20,57.02,38.84,68,0,0
6370029,4/6/24,4/15/24,4/12/24,81,24.6888,7.7,-0.5,13,45.86,31.1,55.4,0,0
6370030,4/6/24,4/11/24,4/6/24,96,29.2608,8.7,1.1,14.9,47.66,33.98,58.82,0,0
6370031,4/6/24,4/15/24,4/9/24,90,27.432,8.7,1.1,14.9,47.66,33.98,58.82,0,0
6370006,4/6/24,4/15/24,4/10/24,85,25.908,,,,32,32,32,,0
6370007,4/6/24,4/15/24,4/9/24,90,27.432,13.9,3.8,20,57.02,38.84,68,0,0
6370008,4/6/24,4/13/24,4/8/24,91,27.7368,13.9,3.8,20,57.02,38.84,68,0,0
6370009,4/6/24,4/13/24,4/9/24,88,26.8224,13.9,3.8,20,57.02,38.84,68,0,0
6370010,4/6/24,4/13/24,4/9/24,89,27.1272,13.9,3.8,20,57.02,38.84,68,0,0
6370011,4/6/24,4/14/24,4/9/24,87,26.5176,10.1,1.7,19,50.18,35.06,66.2,0,0
6370012,4/6/24,4/16/24,4/11/24,84,25.6032,10.1,1.7,19,50.18,35.06,66.2,0,0
6370013,4/6/24,4/19/24,4/13/24,78,23.7744,13.1,-0.1,20.2,55.58,31.82,68.36,0,0
6370014,4/6/24,4/14/24,4/8/24,91,27.7368,10.1,1.7,19,50.18,35.06,66.2,0,0
6370015,4/6/24,4/14/24,4/10/24,87,26.5176,7.7,-0.5,13,45.86,31.1,55.4,0,0
6370016,4/6/24,4/12/24,4/7/24,93,28.3464,7.7,-0.5,13,45.86,31.1,55.4,0,0
6370017,4/6/24,4/15/24,4/11/24,85,25.908,7.7,-0.5,13,45.86,31.1,55.4,0,0
6370018,4/6/24,4/12/24,4/7/24,93,28.3464,8.7,1.1,14.9,47.66,33.98,58.82,0,0
6370026,4/6/24,4/14/24,4/9/24,88,26.8224,13.9,3.8,20,57.02,38.84,68,0,0
7370002,4/6/24,4/8/24,4/4/24,133,40.5384,10.4,5.1,11.8,50.72,41.18,53.24,0.5,0.01968505
7370003,4/6/24,4/8/24,4/4/24,141,42.9768,11.5,7.3,16.8,52.7,45.14,62.24,,0
7370006,4/6/24,4/16/24,4/12/24,81,24.6888,8.5,5,11,47.3,41,51.8,0,0
7370008,4/6/24,4/11/24,4/6/24,96,29.2608,10.4,5.1,11.8,50.72,41.18,53.24,0.5,0.01968505
7370012,4/6/24,4/11/24,4/7/24,94,28.6512,10.4,5.1,11.8,50.72,41.18,53.24,0.5,0.01968505
7370013,4/6/24,4/6/24,4/1/24,190,57.912,,,,32,32,32,,0
7370041,4/6/24,4/11/24,4/6/24,97,29.5656,8.5,5,11,47.3,41,51.8,0,0
7370035,4/6/24,4/5/24,3/30/24,200,60.96,11.5,7.3,16.8,52.7,45.14,62.24,,0
7370036,4/6/24,4/11/24,4/7/24,94,28.6512,8.5,5,11,47.3,41,51.8,0,0
7370048,4/6/24,4/10/24,4/6/24,97,29.5656,8.5,5,11,47.3,41,51.8,0,0
7370051,4/6/24,4/11/24,4/7/24,94,28.6512,8.5,5,11,47.3,41,51.8,0,0
7370069,4/6/24,4/8/24,4/2/24,151,46.0248,10.4,5.1,11.8,50.72,41.18,53.24,0.5,0.01968505
7370074,4/6/24,4/10/24,4/8/24,92,28.0416,11.6,6,17.8,52.88,42.8,64.04,0,0
7370075,4/6/24,4/16/24,4/13/24,79,24.0792,11.6,6,17.8,52.88,42.8,64.04,0,0
7370022,4/6/24,4/9/24,4/5/24,108,32.9184,8.5,5,11,47.3,41,51.8,0,0
7370024,4/6/24,4/8/24,4/5/24,118,35.9664,11.5,7.3,16.8,52.7,45.14,62.24,0,0
7370025,4/6/24,4/8/24,4/4/24,125,38.1,11.5,7.3,16.8,52.7,45.14,62.24,,0
7370026,4/6/24,4/15/24,4/11/24,85,25.908,11.5,7.3,16.8,52.7,45.14,62.24,,0
7370055,4/6/24,4/12/24,4/8/24,90,27.432,11.6,6,17.8,52.88,42.8,64.04,0,0
7370029,4/6/24,4/11/24,4/7/24,93,28.3464,11.6,6,17.8,52.88,42.8,64.04,0,0
7370040,4/6/24,4/14/24,4/9/24,88,26.8224,11.6,6,17.8,52.88,42.8,64.04,0,0
7370058,4/6/24,4/10/24,4/6/24,96,29.2608,10.4,5.1,11.8,50.72,41.18,53.24,0.5,0.01968505
7370059,4/6/24,4/13/24,4/10/24,86,26.2128,10.4,5.1,11.8,50.72,41.18,53.24,0.5,0.01968505
7370061,4/6/24,4/10/24,4/7/24,95,28.956,8.5,5,11,47.3,41,51.8,0,0
7370064,4/6/24,4/16/24,4/13/24,77,23.4696,8.5,5,11,47.3,41,51.8,0,0
7370070,4/6/24,4/5/24,3/30/24,200,60.96,,,,32,32,32,,0
7370076,4/6/24,4/3/24,3/29/24,200,60.96,,,,32,32,32,,0
7370077,4/6/24,4/6/24,3/31/24,196,59.7408,10.1,6.7,13,50.18,44.06,55.4,4.3,0.16929143
7370073,4/6/24,4/4/24,3/30/24,200,60.96,12.8,8.6,13.8,55.04,47.48,56.84,8.9,0.35039389
7370079,4/6/24,4/1/24,3/28/24,200,60.96,12.8,8.6,13.8,55.04,47.48,56.84,8.9,0.35039389
7370030,4/6/24,4/6/24,4/1/24,186,56.6928,,,,32,32,32,,0
